id,name,businessName,sector,subSector,industry,location,district,phone,email,website,source,score,enrichmentLevel,validationStatus,createdAt,slug,socialLinks,enriched,folder,stage,whatsapp,keyPeople_name,keyPeople_title,keyPeople_email,keyPeople_linkedin,keyPeople_phone,keyPeople_source,_sources,_source,input_id,link,title,category,address,open_hours,plus_code,review_count,review_rating,latitude,longitude,cid,status,reviews_link,timezone,price_range,data_id,place_id,reservations,order_online,menu,owner,complete_address,credit_cards_accepted,about,emails
GHA2-473,Cowbell,Cowbell,logistics,,Storage facility,"9VMJ+MWH Cowbell, Ibadan 200273, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,cowbell,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,6.0,4.5,7.384193,3.88237,,,,,,,ChIJt5GnfAyNORARYUPQKjJe62Y,,,,,,,,
GHA2-474,Nbc Ibadan Depot,Nbc Ibadan Depot,logistics,,Storage facility,"CV7W+X48 Nbc Ibadan Depot, Oyo Rd, Mokola Hill, Ibadan 200285, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,nbc-ibadan-depot,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,11.0,4.1,7.414918,3.895326,,,,,,,ChIJCbhrEE6NORARzZ6LN8oCCs4,,,,,,,,
GHA2-475,Ever great warehouse ibadan,Ever great warehouse ibadan,logistics,,Warehouse,"9VHF+7VV Ever great warehouse ibadan, New Gra, Ibadan 200273, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,ever-great-warehouse-ibadan,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.378333,3.874763,,,,,,,ChIJz0HwdACNORARnN3Fqvyt-vY,,,,,,,,
GHA2-477,CANDEL WAREHOUSE IBADAN,CANDEL WAREHOUSE IBADAN,logistics,,Warehouse,"9WHW+2RF CANDEL WAREHOUSE IBADAN, CANDEL WAREHOUSE, Ibadan 200113, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,candel-warehouse-ibadan,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.377551,3.947062,,,,,,,ChIJI6sboTyTORARxsx41_CIN_4,,,,,,,,
GHA2-478,Lafarge Tito Warehouse,Lafarge Tito Warehouse,logistics,,Storage facility,"8R8W+WQ8 Lafarge Tito Warehouse, Ajanaku Way, Ibadan 110115, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,lafarge-tito-warehouse,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.317283,3.846956,,,,,,,ChIJkfVQupWOORARILrO8rfD7U8,,,,,,,,
GHA2-479,Alerzo & Jeetar warehouse - Oluyole,Alerzo & Jeetar warehouse - Oluyole,logistics,,Warehouse,"9R6V+WPG Alerzo & Jeetar warehouse - Oluyole, Oluyole, Ibadan 200273, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,alerzo-jeetar-warehouse-oluyole,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.362305,3.844336,,,,,,,ChIJ_6RkLJONORARPsTB03Xg-Mg,,,,,,,,
GHA2-480,Cocoa House Ibadan tj,Cocoa House Ibadan tj,logistics,,Coworking space,"Liebu Bypass, Ibadan 200284, Oyo, Nigeria",,,,https://www.profitableratecpm.com/w5gscks0?key=cce19348e0b89f476996ff4cd3bda0b4,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,cocoa-house-ibadan-tj,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,422.0,4.3,7.387868,3.879259,,,,,,,ChIJqTQ5aA6NORARdYmZ0p_33VA,,,,,,,,
GHA2-483,Century Home Appliances Ibadan Office,Century Home Appliances Ibadan Office,logistics,,Warehouse,"No. 100 Joyce B road, Ibadan, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,century-home-appliances-ibadan-office,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,5.0,4.4,7.371064,3.870085,,,,,,,ChIJ2XViKtiNORARd5KVEFdC55c,,,,,,,,
GHA2-484,Ibadan,Ibadan,logistics,,Warehouse,"9V5R+G26 Ibadan, 200273, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,ibadan,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,2.0,1.0,7.358788,3.890016,,,,,,,ChIJF4ZioI6NORAR3XnjxPoOQ4c,,,,,,,,
GHA2-485,Zeel General Merchandise Company,Zeel General Merchandise Company,logistics,,Warehouse,"35 Apampa St, Ibadan 200273, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,zeel-general-merchandise-company,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,1.0,5.0,7.367498,3.881264,,,,,,,ChIJGYi01b6NORARgtaHX-F3MGs,,,,,,,,
GHA2-487,"Omnihub Ido, Oyo","Omnihub Ido, Oyo",logistics,,Warehouse,"Alpha Building, No.133 Poly Road, Sango, Ibadan 200282, Oyo, Nigeria",,+234 916 998 4386,,https://omnihub.africa/,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,omnihub-ido-oyo,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.42862,3.895651,,,,,,,ChIJcSTy7nnzORARDbtyXOQ-p6U,,,,,,,,
GHA2-488,"Worldwide Healthcare,ibadan","Worldwide Healthcare,ibadan",logistics,,Warehouse,"9V62+V4C Worldwide Healthcare,ibadan, Oluyole, Ibadan 200273, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,worldwide-healthcare-ibadan,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,1.0,5.0,7.362198,3.850262,,,,,,,ChIJn1EbRwCNORARz3g8wEOSyB8,,,,,,,,
GHA2-489,Aromolaran,Aromolaran,logistics,,Warehouse,"9WRH+PCX Aromolaran, Ibadan 200113, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,aromolaran,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,1.0,1.0,7.391859,3.928619,,,,,,,ChIJGWEIbQCTORARou1jvA_7jZs,,,,,,,,
GHA2-490,MDS Depot Ibadan,MDS Depot Ibadan,logistics,,Warehouse,"21 Magazine Rd, Ibadan 200284, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,mds-depot-ibadan,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.390987,3.877039,,,,,,,ChIJhzoiY32NORAR0d8GzYInhKA,,,,,,,,
GHA2-491,Ade Plastic Stores,Ade Plastic Stores,logistics,,Warehouse,"CVGX+VQG Ade Plastic Stores, garage, Ibadan 200132, Oyo, Nigeria",,+234 703 553 3624,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,ade-plastic-stores,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,1.0,5.0,7.426924,3.899802,,,,,,,ChIJiSqNCgDzORARobSMZjPR_Jk,,,,,,,,
GHA2-492,Alyngold Concept,Alyngold Concept,logistics,,Warehouse,"9R9H+F9W Alyngold Concept, Ilupeju Road, Oluyole, Ibadan 200131, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,alyngold-concept,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,2.0,5.0,7.368727,3.828443,,,,,,,ChIJk0DqACSNORARj2eMPMNR47Y,,,,,,,,
GHA2-493,Stallion Bajaj Ibadan Office,Stallion Bajaj Ibadan Office,logistics,,Warehouse,"CXCF+H59 Stallion Bajaj Ibadan Office, Iyana Church Road, Ibadan 200132, Oyo, Nigeria",,+234 913 102 7074,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,stallion-bajaj-ibadan-office,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,5.0,4.4,7.421416,3.972972,,,,,,,ChIJ10EdFQHtORAR_P5S8KGxcRQ,,,,,,,,
GHA2-494,WATEM TECHNOLOGY AUTOMATIVE MECHANIC SERVICES,WATEM TECHNOLOGY AUTOMATIVE MECHANIC SERVICES,logistics,,Self-storage facility,"at, no 10 Alao Akala Expy, Diran Awosanya St, Oluyole, Ibadan 200257, Oyo, Nigeria",,+234 813 230 4702,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,watem-technology-automative-mechanic-services,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.365314,3.817924,,,,,,,ChIJfZHuwSyLORARlF5OHnQFKTQ,,,,,,,,
GHA2-495,Wise world concept,Wise world concept,logistics,,Storage facility,"1 Atoba street, Boluwaji Street, Ibadan 200263, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,wise-world-concept,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.33766,3.905372,,,,,,,ChIJnymHZhyNORARa3isnH9e8_I,,,,,,,,
GHA2-496,Mouka Foam Depot,Mouka Foam Depot,logistics,,Warehouse,"CW3Q+8RH Mouka Foam Depot, Iwo Road, Ibadan 200258, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,mouka-foam-depot,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,5.0,4.8,7.403323,3.93961,,,,,,,ChIJOZujTUaTORARCY0RXsVOouM,,,,,,,,
GHA2-497,Seun and Dele mechanical workshop,Seun and Dele mechanical workshop,logistics,,Warehouse,"3 Akinyemi Way, Oluyole, Ibadan 200273, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,seun-and-dele-mechanical-workshop,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,1.0,5.0,7.374152,3.857932,,,,,,,ChIJ034vE1CNORARP_3IvQ9m1YE,,,,,,,,
GHA2-499,Plantom,Plantom,logistics,,Warehouse,"NIIT BUILDING, MKO Abiola Way, opp. CHALLENGE PARK, Ibadan 200273, Oyo, Nigeria",,+234 807 361 9291,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,plantom,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.348678,3.879059,,,,,,,ChIJIcPafgCNORARpSTnYP2t0EU,,,,,,,,
GHA2-500,Ibsolab nig ltd,Ibsolab nig ltd,logistics,,Warehouse,"Shop 5 iyana ase bus stop pagba area, Ibadan 201103, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,ibsolab-nig-ltd,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,1.0,5.0,7.33292,3.943909,,,,,,,ChIJaacKtQORORAR-bR1LyHMrCI,,,,,,,,
GHA2-501,Tytl Merit Concept Ltd,Tytl Merit Concept Ltd,logistics,,Warehouse,"Water House Building, Kuola - Aba Paanu Rd, Ibadan 200129, Oyo, Nigeria",,+234 803 312 9088,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,tytl-merit-concept-ltd,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,1.0,5.0,7.364083,3.822129,,,,,,,ChIJDbaiCQSLORARfBsY2oV6fmk,,,,,,,,
GHA2-502,15/16Agara Baba pupa,15/16Agara Baba pupa,logistics,,Warehouse,"15 Oketola Street, Ibadan 110115, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,15-16agara-baba-pupa,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.327222,3.8625,,,,,,,ChIJ966cWACPORARm9JroOlx9vk,,,,,,,,
GHA2-503,Decent kem Nigeria limited,Decent kem Nigeria limited,logistics,,Warehouse,"8XRJ+9G4 Decent kem Nigeria limited, Amuloko Road, Ibadan 201103, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,decent-kem-nigeria-limited,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.340892,3.981331,,,,,,,ChIJDYQ2UQCTORARlHyIzCR6-ew,,,,,,,,
GHA2-504,GOD FIRST NIGERIA LIMITED IBADAN,GOD FIRST NIGERIA LIMITED IBADAN,logistics,,Warehouse,"local goverment, road, opposite fada community, along, Ibadan 200113, Oyo, Nigeria",,+234 701 720 2701,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,god-first-nigeria-limited-ibadan,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.377551,3.947062,,,,,,,ChIJpY4SXBWTORARsDbYinhdtxw,,,,,,,,
GHA2-505,N D best,N D best,logistics,,Warehouse,"CW3V+M4M N D best, Behinde best way bus stop uba, Iwo Road, Ibadan 200258, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,n-d-best,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.404204,3.942802,,,,,,,ChIJl47W0HOTORARsBHHPTkuYaU,,,,,,,,
GHA2-506,Adeola Hub,Adeola Hub,logistics,,Warehouse,"CR5F+WHH Adeola Hub, Ibadan 200131, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,adeola-hub,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.409804,3.823991,,,,,,,ChIJTbjWEtuLORARVhvwGOtOsVc,,,,,,,,
GHA2-507,Rite Foods Ibadsn,Rite Foods Ibadsn,logistics,,Warehouse,"9V62+8WP Rite Foods Ibadsn, Oluyole, Ibadan 200273, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,rite-foods-ibadsn,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,1.0,5.0,7.360843,3.85233,,,,,,,ChIJXRSKyViNORARTqHAEA1uKC8,,,,,,,,
GHA2-508,KB4FWITHGOD Chikun feed,KB4FWITHGOD Chikun feed,logistics,,Warehouse,"bus stop, Egbeda Rd, Ibadan - Ilfe Expy, Ibadan 200109, Oyo, Nigeria",,+234 812 003 7331,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,kb4fwithgod-chikun-feed,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,11.0,4.1,7.378446,4.027181,,,,,,,ChIJH4BNTiiVORARSbdGAhjVekU,,,,,,,,
GHA2-509,TamTom plaza,TamTom plaza,logistics,,Warehouse,"CX87+H62 TamTom plaza, Monatan Iwo Rd, Ibadan 200132, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,tamtom-plaza,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,3.0,4.3,7.416395,3.963028,,,,,,,ChIJKQt0QZCTORARKexVpJnWuS4,,,,,,,,
GHA2-510,Seaside Studio,Seaside Studio,logistics,,Warehouse,"23 Oluremi Koya Ave, Oluyole, Ibadan 200273, Oyo, Nigeria",,+234 708 731 4398,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,seaside-studio,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.367739,3.841173,,,,,,,ChIJUw0jm7GNORARythNXtSLmn8,,,,,,,,
GHA2-511,Makemdan Unique Global Resources Limited,Makemdan Unique Global Resources Limited,logistics,,Warehouse,"C2J3+276 Makemdan Unique Global Resources Limited, Iwo Rd, Ibadan 200132, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,makemdan-unique-global-resources-limited,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.43035,4.00335,,,,,,,ChIJ4RKnSADrORAR_4C9XTApCU0,,,,,,,,
GHA2-512,goodblessingsenterprise,goodblessingsenterprise,logistics,,Warehouse,"New Oluyole Industrial Estate Road, Ibadan 200261, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,goodblessingsenterprise,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.332142,3.887785,,,,,,,ChIJxeFbYP6PORARHgCVfB9njF0,,,,,,,,
GHA2-513,Tex alobo,Tex alobo,logistics,,Warehouse,"9V7H+PVQ Tex alobo, 17 Ayankoya Rd, Ibadan 200273, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,tex-alobo,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,1.0,3.0,7.365376,3.879269,,,,,,,ChIJQ0Id74uNORAR3nu1AsRIS-g,,,,,,,,
GHA2-514,Adeleke M.O Ventures,Adeleke M.O Ventures,logistics,,Warehouse,"Sango Eleyele Road, Ibadan 200285, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,adeleke-m-o-ventures,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,3.0,3.7,7.427203,3.884478,,,,,,,ChIJ--GgjcnyORARQ9-TyYNUYlA,,,,,,,,
GHA2-515,Olambe Nig.Ltd,Olambe Nig.Ltd,logistics,,Warehouse,"No15 Logudu Street, Ago-Taylor, Odo-ona, Along, Apata Rd, Ibadan, Oyo, Nigeria",,+234 805 989 7667,,http://olambe.com.ng/,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,olambe-nig-ltd,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,19.0,4.1,7.377225,3.856961,,,,,,,ChIJyZHTQUmNORAR1caAqwPXdCo,,,,,,,,
GHA2-516,Feed impact (Veesure Animal health),Feed impact (Veesure Animal health),logistics,,Warehouse,"CWQH+3V4 Feed impact (Veesure Animal health), Express Way, Lagos - Ojoo Expy, Ibadan 200132, Oyo, Nigeria",,+234 904 129 5345,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,feed-impact-veesure-animal-health,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.437153,3.929887,,,,,,,ChIJ29DgMADtORARfgVLvxrHFPE,,,,,,,,
GHA2-517,Motlead Project Limited,Motlead Project Limited,logistics,,Warehouse,"Old Ife Rd, Ibadan 200113, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,motlead-project-limited,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.390858,3.931553,,,,,,,ChIJhy0_4D2TORARl7Sd9Sb6yII,,,,,,,,
GHA2-518,Zimzy Computer gadgets,Zimzy Computer gadgets,logistics,,Warehouse,"Shop A9, Zimzy Computer gadgets, Adele Shopping Complex, ⛽️ Queencinema, opposite Gastab Petrol station, ibadan, Ibadan 200261, Oyo, Nigeria",,+234 806 440 5212,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,zimzy-computer-gadgets,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.392902,3.884292,,,,,,,ChIJ828lYLSNORARdqr6zgKCCZw,,,,,,,,
GHA2-519,Jibeal Unique Company LTD,Jibeal Unique Company LTD,logistics,,Warehouse,"8VP7+74 Jibeal Unique Company LTD, Oluyole, Ibadan 110115, Oyo, Nigeria",,+234 901 387 7595,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,jibeal-unique-company-ltd,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.33725,3.86,,,,,,,ChIJYY0Ldr2NORARYhwaTnhngbQ,,,,,,,,
GHA2-520,AFI-L NG.,AFI-L NG.,logistics,,Warehouse,"3 Osuntokun Avenue, Old Bodija, Ibadan 200285, Oyo, Nigeria",,,,http://afil.ng/,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,afi-l-ng,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.420008,3.902269,,,,,,,ChIJN_n410uNORARndX3_5e5H-Y,,,,,,,,
GHA2-521,GRACECAPTN VENTURES,GRACECAPTN VENTURES,logistics,,Warehouse,"9WF8+CXJ GRACECAPTN VENTURES, Ibadan city model nursery and primary school, wakajaye, iyana church, Ibadan, Ibadan, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,gracecaptn-ventures,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.373588,3.917401,,,,,,,ChIJOWzr85yTORARYwe0xPHZejM,,,,,,,,
GHA2-522,Bhojson PLC- Ibadan,Bhojson PLC- Ibadan,logistics,,Warehouse,"CV59+89R Bhojson PLC- Ibadan, Former cartox press plc, opposite Police headquarters gate, Eleyele, Ibadan 200284, Oyo, Nigeria",,,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,bhojson-plc-ibadan,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.408351,3.868395,,,,,,,ChIJU5FWxteNORARr_9sLLkGA60,,,,,,,,
GHA2-523,Indomie noddles company,Indomie noddles company,logistics,,Warehouse,"9V77+9VJ Indomie noddles company, MKO Abiola Way, Oluyole, Ibadan 200273, Oyo, Nigeria",,+234 070000,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,indomie-noddles-company,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.363462,3.864629,,,,,,,ChIJf_ExwZKNORARm477azPKmXE,,,,,,,,
GHA2-524,SADIAT ADEWALE ENTERPRISES PZ DISTRIBUTOR,SADIAT ADEWALE ENTERPRISES PZ DISTRIBUTOR,logistics,,Warehouse,"NW5/148, SADIAT ADEWALE ENTERPRISES PZ DISTRIBUTOR, Omitowoju Road, Ibadan 200284, Oyo, Nigeria",,+234 805 852 6078,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,sadiat-adewale-enterprises-pz-distributor,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.395189,3.889968,,,,,,,ChIJaVe679SNORARuru-1qsC-j4,,,,,,,,
GHA2-525,DHL Service Point (FORTUNE TRAVELS&TOURS LTD),DHL Service Point (FORTUNE TRAVELS&TOURS LTD),logistics,,Courier service,"Complex, opp. GESTHEMANE PRAYER MINISTRY, Eleyele, Ibadan, Oyo, Nigeria",,+234 803 907 7000,,https://locator.dhl.com/results?address=id:LOS560&language=en&lc=NG&resultUom=km&clientAppCode=GYD,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,dhl-service-point-fortune-travels-tours-ltd,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,1.0,5.0,7.418966,3.860016,,,,,,,ChIJtT1vGIiNORARVcWmqKgTi58,,,,,,,,
GHA2-526,DHL Service Point (IKORODU),DHL Service Point (IKORODU),logistics,,Courier service,"Goodwill building, 51 Mokola Rd, Ibadan 200285, Oyo, Nigeria",,+234 803 907 7000,,https://locator.dhl.com/results?address=id:LOS585&language=en&lc=NG&resultUom=km&clientAppCode=GYD,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,dhl-service-point-ikorodu,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,386.0,4.0,7.411304,3.891804,,,,,,,ChIJS0vIRU-NORARXvpMTQjNj3c,,,,,,,,
GHA2-528,United Parcel Service Inc,United Parcel Service Inc,logistics,,Courier service,"93 Moshood Abiola Way, MKO Abiola Way, Olusanya, Ibadan 200273, Oyo, Nigeria",,+234 806 776 0835,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,united-parcel-service-inc,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,2.0,2.0,7.36119,3.867886,,,,,,,ChIJX77yxCONORARMRQ6MM82GQw,,,,,,,,
GHA2-531,DHL Service Point (IWO ROAD),DHL Service Point (IWO ROAD),logistics,,Courier service,"KLASSIC RESTAURANT BUILDING, ABAYOMI BUS STOP, BALLLON BUILDING, 102 Iwo Rd, Iwo Road, Ibadan, Oyo, Nigeria",,+234 803 907 7000,,https://locator.dhl.com/results?address=id:IBA587&language=en&lc=NG&resultUom=km&clientAppCode=GYD,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,dhl-service-point-iwo-road,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,78.0,3.7,7.403295,3.939119,,,,,,,ChIJ_7_hOaeTORAR7i-zUPWGrko,,,,,,,,
GHA2-535,DHL Service Point (DUGBE),DHL Service Point (DUGBE),logistics,,Courier service,"RAILWAY SHOPPING COMPLEX, DUGBE, IBADAN, Ibadan 200284, Oyo, Nigeria",,+234 803 907 7000,,https://locator.dhl.com/results?address=id:IBA588&language=en&lc=NG&resultUom=km&clientAppCode=GYD,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,dhl-service-point-dugbe,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,30.0,4.5,7.390218,3.878586,,,,,,,ChIJHyUcSpmNORARvXu4chDhtIA,,,,,,,,
GHA2-537,Express Delivery,Express Delivery,logistics,,Logistics service,"Polytechnic Main Road, Sango, Ibadan 200284, Oyo, Nigeria",,+234 805 050 4398,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,express-delivery,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.426795,3.889954,,,,,,,ChIJvRpZ1QTzORARfGiVU3qS29Y,,,,,,,,
GHA2-538,Twenty-Four Seven Courier Services,Twenty-Four Seven Courier Services,logistics,,Courier service,"10B, Odee Shopping Complex, 38 Ayodele Adelaja St, Ibadan, Oyo, Nigeria",,+234 705 408 6259,,,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,twenty-four-seven-courier-services,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,0.0,0.0,7.418162,3.830715,,,,,,,ChIJbb-xEhqNORAR1xJEJ-WEGhM,,,,,,,,
GHA2-539,DHL Service Point (BUNNURR GLOBAL SERVICES),DHL Service Point (BUNNURR GLOBAL SERVICES),logistics,,Courier service,"72 Adekunle Fajuyi Rd, Dugbe, Ibadan 200284, Oyo, Nigeria",,+234 803 907 7000,,https://locator.dhl.com/results?address=id:LOS106&language=en&lc=NG&resultUom=km&clientAppCode=GYD,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,dhl-service-point-bunnurr-global-services,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,1.0,5.0,7.394241,3.885106,,,,,,,ChIJryMVS46TOxARHcLH5MQdwUQ,,,,,,,,
GHA2-540,DHL Service Point (ACME PROFESSIONALS),DHL Service Point (ACME PROFESSIONALS),logistics,,Courier service,"22 Ladoke Akintola St, BODIJA, Ibadan 200268, Oyo, Nigeria",,+234 803 907 7000,,https://locator.dhl.com/results?address=id:LOS561&language=en&lc=NG&resultUom=km&clientAppCode=GYD,github_actions_ibadan,,basic,unverified,2026-08-28T08:16:02.385883,dhl-service-point-acme-professionals,,False,logistics/ibadan,discovered,,,,,,,,,,,,,,,,,7.0,4.7,7.419757,3.914261,,,,,,,ChIJm1ucXyCTORAR5yZ3UPBS3LA,,,,,,,,
